user_id,age,gender,region_category,joining_date,api_calls_90d,session_minutes_90d,days_since_active,churn_status,session_bucket,api_bucket,churn_risk_score
383,60,F,City,2016-11-28,3054,303.43,2,Active,Low,Very High,1
384,61,F,City,2016-07-27,10440,303.34,19,Active,Low,Very High,2
385,56,F,Town,2016-02-10,2198,543.66,15,Active,High,High,1
386,41,M,City,2016-10-24,310,333.64,20,Silent Churn,Low,Very Low,3
387,59,M,Town,2015-11-15,8233,616.2,1,Active,High,Very High,0
388,29,F,Town,2017-04-25,15204,947.58,0,Active,Very High,Very High,0
389,28,M,City,2016-10-19,1798,624.86,14,Active,High,High,0
390,56,F,Town,2015-08-22,315,432.34,4,Active,Low,Very Low,2
391,43,F,Town,2016-05-01,1643,484.4,0,Active,High,High,0
392,28,F,,2017-05-19,1768,467.3,9,Active,High,High,0
393,16,F,,2016-05-22,1973,476.69,1,Active,High,High,0
394,60,F,Town,2015-05-21,569,192.4,1,Active,Very Low,Low,2
395,35,F,City,2015-05-28,231,219.45,17,Silent Churn,Very Low,Very Low,3
396,24,M,Village,2015-11-28,6438,1003.83,1,Active,Very High,Very High,0
397,17,F,,2016-01-18,287,96.54,7,Active,Very Low,Very Low,2
398,21,M,City,2015-10-02,2768,898.41,4,Active,Very High,High,0
399,16,F,Town,2015-06-12,349,233.15,3,Active,Very Low,Low,2
400,64,M,Village,2017-05-16,11467,856.7,3,Active,Very High,Very High,0
401,39,M,Town,2016-11-16,413,204.65,11,Active,Very Low,Low,2
402,54,F,City,2017-12-13,239,196.11,21,Silent Churn,Very Low,Very Low,3
403,63,F,City,2017-12-15,2342,659.93,0,Active,High,High,0
404,17,M,City,2016-02-16,309,525.63,5,Active,High,Very Low,1
405,36,F,Town,2017-03-26,533,474.07,23,Active,High,Low,2
406,55,M,Town,2015-07-27,1672,276.72,3,Active,Low,High,1
407,24,F,Village,2017-08-17,1211,339.56,4,Active,Low,Low,2
408,55,M,Town,2017-06-14,1488,815.83,4,Active,Very High,Low,1
409,63,M,Town,2016-03-04,13618,1070.97,3,Active,Very High,Very High,0
410,28,M,City,2016-01-12,410,290.57,12,Active,Low,Low,2
411,35,M,Town,2015-06-22,301,58.14,14,Active,Very Low,Very Low,2
412,59,M,Town,2016-04-21,384,165.77,8,Active,Very Low,Low,2
413,23,F,Town,2015-01-16,1604,498.49,7,Active,High,Low,1
414,32,M,,2017-07-19,2742,747.04,0,Active,Very High,High,0
415,36,M,City,2015-08-10,373,512.26,1,Active,High,Low,1
416,19,M,Town,2015-01-15,8168,1410.61,1,Active,Very High,Very High,0
417,47,M,City,2015-08-16,11337,1014.43,0,Active,Very High,Very High,0
418,42,M,City,2016-05-06,332,382.6,5,Active,Low,Very Low,2
419,30,M,City,2015-02-15,7996,428.16,1,Active,Low,Very High,1
420,29,M,City,2017-09-14,373,308.16,10,Active,Low,Low,2
421,25,M,,2015-03-12,334,262.89,0,Active,Very Low,Very Low,2
422,54,F,Village,2017-10-13,547,184.37,0,Active,Very Low,Low,2
423,38,F,Village,2015-08-01,528,149.35,4,Active,Very Low,Low,2
424,19,F,Town,2016-05-20,13025,793.63,0,Active,Very High,Very High,0
425,28,F,Town,2017-12-13,1544,351.24,7,Active,Low,Low,2
426,57,F,City,2015-05-24,9855,725.55,5,Active,Very High,Very High,0
427,56,F,Village,2016-08-19,7120,581.39,0,Active,High,Very High,0
428,33,M,,2015-08-10,372,340.33,1,Active,Low,Low,2
429,36,M,City,2015-10-10,359,222.12,7,Active,Very Low,Low,2
430,53,M,Town,2017-09-21,10324,1344.57,0,Active,Very High,Very High,0
431,13,M,Town,2017-12-30,242,367.22,21,Silent Churn,Low,Very Low,3
432,27,M,Village,2015-03-08,1963,380.86,6,Active,Low,High,1
433,11,F,Town,2015-11-17,515,180.23,4,Active,Very Low,Low,2
434,26,F,City,2017-05-10,548,205.27,5,Active,Very Low,Low,2
435,16,M,City,2016-09-26,230,399.56,2,Active,Low,Very Low,2
436,51,M,,2017-10-28,9511,1461.9,0,Active,Very High,Very High,0
437,23,M,Town,2017-07-29,1854,575.94,0,Active,High,High,0
438,25,F,City,2015-03-02,15281,1102.3,0,Active,Very High,Very High,0
439,16,M,Village,2015-06-26,246,203.85,3,Active,Very Low,Very Low,2
440,60,F,,2016-11-05,255,349.46,2,Active,Low,Very Low,2
441,61,M,Town,2016-04-12,261,497.01,4,Active,High,Very Low,1
442,44,M,City,2017-03-12,1268,810.38,0,Active,Very High,Low,1
443,20,F,City,2016-11-10,2261,505.61,11,Active,High,High,0
444,27,M,Town,2015-10-24,1820,417.82,0,Active,Low,High,1
445,22,F,City,2016-08-02,1645,484.44,1,Active,High,High,0
446,19,F,City,2017-01-27,3088,1094.68,0,Active,Very High,Very High,0
447,49,M,Village,2017-08-03,10552,1384.07,0,Active,Very High,Very High,0
448,40,M,,2015-09-10,356,445.64,1,Active,High,Low,1
449,20,M,Village,2015-10-24,288,225.07,0,Active,Very Low,Very Low,2
450,52,M,Town,2016-12-07,16302,458.19,1,Active,High,Very High,0
451,39,F,Town,2017-04-22,326,308.1,5,Active,Low,Very Low,2
452,20,F,Village,2015-07-22,8023,623.74,2,Active,High,Very High,0
453,25,M,City,2016-02-12,294,226.79,1,Active,Very Low,Very Low,2
454,16,M,City,2017-10-12,7119,454.31,3,Active,High,Very High,0
455,17,F,Town,2017-01-14,394,121.11,0,Active,Very Low,Low,2
456,64,F,City,2016-07-09,368,374.88,7,Active,Low,Low,2
457,37,F,Town,2016-10-29,456,299.45,5,Active,Low,Low,2
458,49,F,Town,2016-09-18,495,616.53,5,Active,High,Low,1
459,36,M,City,2016-03-14,469,126.04,1,Active,Very Low,Low,2
460,59,F,Village,2015-09-25,1591,556.35,7,Active,High,Low,1
461,21,M,City,2017-08-15,10849,527.46,1,Active,High,Very High,0
462,17,M,City,2015-01-13,2530,969.79,8,Active,Very High,High,0
463,15,M,Town,2017-01-19,1398,638.2,1,Active,High,Low,1
464,48,M,Village,2016-01-23,1727,580.57,4,Active,High,High,0
465,47,M,Town,2016-06-12,2244,214.81,0,Active,Very Low,High,1
466,17,M,,2017-10-05,8505,445.68,3,Active,High,Very High,0
467,21,M,,2016-09-14,2014,658.75,6,Active,High,High,0
468,51,M,City,2017-08-23,10152,430.63,1,Active,Low,Very High,1
469,59,F,Town,2017-01-10,1823,775.81,1,Active,Very High,High,0
470,54,M,City,2017-04-09,1622,312.18,1,Active,Low,Low,2
471,24,M,Village,2016-08-17,13781,486.24,0,Active,High,Very High,0
472,27,M,City,2017-06-17,6486,542.3,0,Active,High,Very High,0
473,40,M,Village,2015-02-16,10185,698.57,4,Active,High,Very High,0
474,17,M,Town,2017-07-22,329,105.59,6,Active,Very Low,Very Low,2
475,27,M,Village,2016-01-16,10809,997.46,0,Active,Very High,Very High,0
476,61,M,Village,2016-08-23,369,187.16,6,Active,Very Low,Low,2
477,35,F,Town,2015-12-23,279,182.04,23,Silent Churn,Very Low,Very Low,3
478,27,F,,2015-06-05,377,41.27,17,Silent Churn,Very Low,Low,3
479,64,F,City,2016-12-09,499,147.39,2,Active,Very Low,Low,2
480,26,M,Town,2015-07-31,2141,293.14,1,Active,Low,High,1
481,40,M,Town,2016-05-07,1625,356.08,0,Active,Low,Low,2
482,57,F,City,2015-04-16,1869,642.05,4,Active,High,High,0
483,28,M,City,2015-05-03,1533,358.85,2,Active,Low,Low,2
484,60,M,Town,2015-07-31,358,475.22,1,Active,High,Low,1
485,51,F,Town,2017-11-03,301,420.41,6,Active,Low,Very Low,2
486,18,M,,2017-02-05,345,312.6,0,Active,Low,Very Low,2
487,39,M,Village,2015-06-15,10459,761.77,1,Active,Very High,Very High,0
488,31,M,Town,2016-10-09,1978,959.31,3,Active,Very High,High,0
489,23,M,City,2015-10-29,313,300.92,4,Active,Low,Very Low,2
490,60,F,City,2016-12-19,1883,520.96,4,Active,High,High,0
491,49,M,City,2015-08-19,1840,957.84,0,Active,Very High,High,0
492,64,F,Village,2016-06-08,358,318.1,0,Active,Low,Low,2
493,15,F,City,2015-07-17,190,240.46,22,Silent Churn,Very Low,Very Low,3
494,51,F,Town,2016-11-12,2146,637.81,5,Active,High,High,0
495,38,M,Town,2017-06-04,2114,289.83,0,Active,Low,High,1
496,25,F,City,2017-10-21,7343,1061.17,0,Active,Very High,Very High,0
497,17,F,Village,2017-09-22,1986,466.07,2,Active,High,High,0
498,43,M,,2016-04-04,10048,352.97,2,Active,Low,Very High,1
499,47,M,Town,2017-06-18,2708,811.3,3,Active,Very High,High,0
500,60,M,Town,2017-05-31,2205,496.26,1,Active,High,High,0
501,61,M,Town,2016-11-05,319,73.39,6,Active,Very Low,Very Low,2
502,41,M,City,2016-04-09,1335,845.22,4,Active,Very High,Low,1
503,39,M,Village,2015-10-08,529,412.19,5,Active,Low,Low,2
504,55,F,Town,2016-10-01,9596,1083.62,0,Active,Very High,Very High,0
505,57,F,City,2017-04-22,1511,456.55,3,Active,High,Low,1
506,38,M,City,2016-03-25,11257,456.11,1,Active,High,Very High,0
507,13,M,City,2017-01-08,436,297.2,7,Active,Low,Low,2
508,10,F,Village,2016-02-18,306,459.67,3,Active,High,Very Low,1
509,15,M,Town,2016-01-03,363,329.48,4,Active,Low,Low,2
510,53,F,City,2017-01-14,2261,579.58,3,Active,High,High,0
511,54,M,City,2017-03-25,2101,322.5,0,Active,Low,High,1
512,46,F,,2015-01-20,3086,440.73,0,Active,High,Very High,0
513,28,M,Village,2017-01-18,7815,481.65,1,Active,High,Very High,0
514,39,F,Town,2017-11-11,302,183.62,23,Silent Churn,Very Low,Very Low,3
515,13,M,Town,2017-07-07,500,212.21,14,Active,Very Low,Low,2
516,42,F,Town,2015-02-25,1750,1158.48,0,Active,Very High,High,0
517,56,M,,2017-12-02,2742,239.81,1,Active,Very Low,High,1
518,46,M,,2016-05-31,2056,280.25,8,Active,Low,High,1
519,41,F,Town,2017-05-16,10068,510.8,0,Active,High,Very High,0
520,56,F,Town,2017-10-17,9499,1153.93,6,Active,Very High,Very High,0
521,29,F,,2017-04-20,13079,451.64,6,Active,High,Very High,0
522,59,F,City,2016-09-10,1886,1180.23,0,Active,Very High,High,0
523,50,F,Town,2015-04-25,378,169.68,3,Active,Very Low,Low,2
524,52,F,City,2017-05-14,513,169.68,3,Active,Very Low,Low,2
525,43,F,Town,2016-10-22,467,378.22,1,Active,Low,Low,2
526,29,M,Town,2015-10-16,1491,698.57,0,Active,High,Low,1
527,44,M,City,2015-07-16,253,139.96,4,Active,Very Low,Very Low,2
528,32,F,City,2016-05-25,282,183.98,0,Active,Very Low,Very Low,2
529,40,M,City,2017-05-01,8835,403.62,3,Active,Low,Very High,1
530,17,M,Town,2017-02-03,290,101.24,5,Active,Very Low,Very Low,2
531,60,F,City,2016-01-22,283,348.64,3,Active,Low,Very Low,2
532,25,M,,2016-03-12,6707,963.87,0,Active,Very High,Very High,0
533,21,M,Town,2017-01-20,2304,512.57,2,Active,High,High,0
534,58,F,City,2016-04-26,1632,333.3,1,Active,Low,High,1
535,12,M,City,2017-06-10,8613,1110.48,1,Active,Very High,Very High,0
536,46,M,City,2016-10-17,274,270.5,14,Active,Low,Very Low,2
537,53,F,Town,2016-08-22,375,140.51,4,Active,Very Low,Low,2
538,26,F,Village,2017-09-27,9793,1616.86,1,Active,Very High,Very High,0
539,18,M,,2016-05-06,1679,741.02,1,Active,Very High,High,0
540,60,M,Village,2015-07-31,1472,253.7,10,Active,Very Low,Low,2
541,26,M,Town,2017-07-09,12279,571.45,5,Active,High,Very High,0
542,52,F,City,2015-09-20,1640,394.15,3,Active,Low,High,1
543,35,F,City,2016-12-01,8585,457.45,0,Active,High,Very High,0
544,19,F,Town,2017-05-06,3179,683.43,3,Active,High,Very High,0
545,38,M,Town,2017-07-23,1425,323.93,7,Active,Low,Low,2
546,59,F,Town,2016-01-29,435,299.63,3,Active,Low,Low,2
547,53,F,Town,2015-04-27,2124,528.79,0,Active,High,High,0
548,60,M,Town,2016-12-23,222,185.12,2,Active,Very Low,Very Low,2
549,18,F,,2015-05-05,247,337.8,11,Active,Low,Very Low,2
550,60,F,Town,2015-06-05,1574,232.97,19,Silent Churn,Very Low,Low,3
551,32,M,City,2017-08-06,294,355.87,12,Active,Low,Very Low,2
552,59,F,City,2017-02-16,345,577.43,12,Active,High,Very Low,1
553,61,F,City,2015-09-29,2127,672.34,2,Active,High,High,0
554,41,F,Town,2015-11-02,1967,316.59,0,Active,Low,High,1
555,11,M,Village,2017-06-02,363,478.46,11,Active,High,Low,1
556,55,F,Town,2015-04-25,10678,498.24,2,Active,High,Very High,0
557,13,F,City,2015-07-15,16127,1337.4,0,Active,Very High,Very High,0
558,55,F,Town,2015-11-15,1828,678.37,0,Active,High,High,0
559,10,M,City,2017-03-26,1773,631.54,1,Active,High,High,0
560,44,M,City,2017-05-31,2718,406.22,3,Active,Low,High,1
561,63,M,Town,2015-07-02,1557,736.05,7,Active,Very High,Low,1
562,15,F,Town,2016-02-22,1682,1228.41,5,Active,Very High,High,0
563,20,M,Town,2016-01-17,2506,899.06,1,Active,Very High,High,0
564,61,M,City,2017-06-02,3067,606.95,3,Active,High,Very High,0
565,26,F,Village,2016-08-30,345,117.59,19,Silent Churn,Very Low,Very Low,3
566,21,F,City,2017-12-20,409,176.23,7,Active,Very Low,Low,2
567,28,M,City,2017-01-21,334,377.57,0,Active,Low,Very Low,2
568,55,M,Town,2015-08-30,327,393.46,2,Active,Low,Very Low,2
569,17,F,Town,2017-02-02,311,128.29,6,Active,Very Low,Very Low,2
570,36,M,Town,2016-09-16,438,165.39,7,Active,Very Low,Low,2
571,20,F,Town,2015-12-11,12035,1450.38,4,Active,Very High,Very High,0
572,24,F,Town,2016-11-28,453,61.98,2,Active,Very Low,Low,2
573,19,F,City,2015-10-03,270,347.51,1,Active,Low,Very Low,2
574,33,M,,2016-07-29,9015,669.12,0,Active,High,Very High,0
575,58,M,Town,2015-01-30,2526,929.63,1,Active,Very High,High,0
576,49,F,Town,2015-12-24,2976,342.39,6,Active,Low,Very High,1
577,34,F,Village,2017-09-23,410,203.4,8,Active,Very Low,Low,2
578,47,M,,2015-07-12,401,92.14,12,Active,Very Low,Low,2
579,63,M,Town,2016-02-28,7731,800.42,0,Active,Very High,Very High,0
580,45,M,Town,2016-01-15,449,204.81,4,Active,Very Low,Low,2
581,15,F,Town,2016-11-30,2462,304.25,4,Active,Low,High,1
582,19,M,Town,2016-12-08,8852,678.12,3,Active,High,Very High,0
583,38,M,Village,2017-11-13,8491,1008.48,3,Active,Very High,Very High,0
584,16,M,Town,2015-06-02,1550,696.13,2,Active,High,Low,1
585,64,F,City,2016-04-14,439,286.96,3,Active,Low,Low,2
586,16,M,,2017-09-26,1847,413.55,11,Active,Low,High,1
587,12,F,,2017-06-24,244,290.55,5,Active,Low,Very Low,2
588,36,F,,2015-12-02,1661,425.05,6,Active,Low,High,1
589,45,F,Town,2015-07-08,456,57.62,6,Active,Very Low,Low,2
590,30,M,City,2017-10-02,10281,1363.74,1,Active,Very High,Very High,0
591,45,M,City,2015-12-31,1835,550.67,1,Active,High,High,0
592,45,F,Town,2015-06-14,8515,885.74,0,Active,Very High,Very High,0
593,32,M,City,2016-03-04,9667,754.62,2,Active,Very High,Very High,0
594,40,M,Village,2017-11-02,236,460.47,6,Active,High,Very Low,1
595,50,F,City,2017-02-07,1837,592.34,0,Active,High,High,0
596,25,M,Town,2016-03-22,1675,338.77,0,Active,Low,High,1
597,46,M,Town,2017-03-05,8886,649.78,5,Active,High,Very High,0
598,36,M,City,2015-01-19,439,459.36,3,Active,High,Low,1
599,52,M,City,2017-03-07,1893,1371.21,2,Active,Very High,High,0
600,34,M,City,2015-08-18,2875,899.07,8,Active,Very High,High,0
601,31,F,Town,2016-06-23,264,425.53,3,Active,Low,Very Low,2
602,53,F,Village,2015-10-08,286,521.99,4,Active,High,Very Low,1
603,22,F,Town,2015-04-08,328,430.42,1,Active,Low,Very Low,2
604,21,F,,2017-06-03,489,168.13,8,Active,Very Low,Low,2
605,20,F,Town,2017-07-28,465,242.99,0,Active,Very Low,Low,2
606,56,F,City,2016-02-27,335,212.79,3,Active,Very Low,Very Low,2
607,59,M,Town,2017-11-23,231,279.48,9,Active,Low,Very Low,2
608,62,M,Town,2015-05-07,2196,419.61,2,Active,Low,High,1
609,16,F,Village,2016-11-10,278,569.41,5,Active,High,Very Low,1
610,45,M,,2015-05-13,12206,1731.66,0,Active,Very High,Very High,0
611,55,F,,2017-04-18,9318,1369.96,0,Active,Very High,Very High,0
612,19,M,Town,2017-04-09,487,331.58,1,Active,Low,Low,2
613,13,F,Village,2015-06-02,2205,1315.74,0,Active,Very High,High,0
614,14,F,Village,2017-06-09,7737,358.51,1,Active,Low,Very High,1
615,15,M,,2016-12-06,347,235.75,8,Active,Very Low,Low,2
616,57,M,City,2017-04-28,2313,498.08,5,Active,High,High,0
617,48,M,,2015-02-05,7825,688.1,0,Active,High,Very High,0
618,31,F,City,2015-11-14,1508,583.38,4,Active,High,Low,1
619,29,F,City,2017-07-20,2160,414.79,8,Active,Low,High,1
620,31,M,,2016-09-22,203,80.87,42,Silent Churn,Very Low,Very Low,3
621,34,M,Town,2015-11-27,2399,237.62,6,Active,Very Low,High,1
622,57,F,City,2017-03-25,1831,764.77,0,Active,Very High,High,0
623,46,F,Village,2017-02-10,2334,739.11,0,Active,Very High,High,0
624,41,F,Village,2017-05-09,402,304.22,5,Active,Low,Low,2
625,11,M,Village,2017-08-19,329,139.92,13,Active,Very Low,Very Low,2
626,40,F,City,2016-09-09,8171,513.49,3,Active,High,Very High,0
627,43,M,City,2016-05-03,297,391.26,0,Active,Low,Very Low,2
628,48,M,,2017-10-08,9147,567.59,2,Active,High,Very High,0
629,29,M,,2017-01-08,2513,724.27,3,Active,Very High,High,0
630,41,F,,2015-03-02,1705,472.13,0,Active,High,High,0
631,32,F,Town,2017-02-08,222,495.62,3,Active,High,Very Low,1
632,38,M,City,2015-05-14,316,557.21,9,Active,High,Very Low,1
633,56,F,Town,2015-07-26,7215,784.87,0,Active,Very High,Very High,0
634,12,M,City,2015-10-03,2094,882.77,1,Active,Very High,High,0
635,30,M,Town,2017-12-05,326,200.09,0,Active,Very Low,Very Low,2
636,11,F,Town,2017-11-22,521,340.64,6,Active,Low,Low,2
637,61,M,,2016-06-16,1635,632.73,4,Active,High,High,0
638,41,F,Town,2017-01-15,9057,904.2,1,Active,Very High,Very High,0
639,17,F,City,2016-08-30,8015,895.98,0,Active,Very High,Very High,0
640,63,M,Town,2017-07-18,13678,1428.09,0,Active,Very High,Very High,0
641,13,F,Town,2015-09-08,6483,665.08,4,Active,High,Very High,0
642,55,M,Town,2017-05-08,7118,437.3,0,Active,High,Very High,0
643,20,M,City,2017-05-22,329,310.72,4,Active,Low,Very Low,2
644,29,F,Town,2015-07-02,11766,727.0,4,Active,Very High,Very High,0
645,27,F,Village,2015-08-27,269,305.16,2,Active,Low,Very Low,2
646,60,F,Town,2017-02-04,2631,337.36,14,Active,Low,High,1
647,23,M,City,2015-01-27,298,199.11,47,Silent Churn,Very Low,Very Low,3
648,17,F,Village,2015-06-02,323,212.21,3,Active,Very Low,Very Low,2
649,15,M,City,2017-06-25,2056,292.97,8,Active,Low,High,1
650,38,M,Town,2015-07-23,1267,666.55,0,Active,High,Low,1
651,53,F,Town,2017-01-24,2324,499.16,2,Active,High,High,0
652,12,M,City,2017-02-17,1950,706.92,1,Active,High,High,0
653,55,F,,2015-04-17,6006,1599.23,0,Active,Very High,Very High,0
654,10,M,City,2017-05-29,8628,456.21,8,Active,High,Very High,0
655,58,F,Village,2015-11-18,1615,423.17,1,Active,Low,Low,2
656,15,M,,2016-07-09,1898,607.16,4,Active,High,High,0
657,34,M,City,2016-12-04,1473,189.44,13,Active,Very Low,Low,2
658,19,M,Village,2017-05-08,2549,422.82,2,Active,Low,High,1
659,47,M,Town,2016-09-05,1675,375.04,3,Active,Low,High,1
660,43,F,Town,2016-10-11,1220,963.1,0,Active,Very High,Low,1
661,13,M,,2016-07-24,1814,678.11,6,Active,High,High,0
662,29,M,,2015-08-16,10833,822.78,1,Active,Very High,Very High,0
663,50,F,City,2016-06-06,272,530.74,0,Active,High,Very Low,1
664,18,F,City,2017-06-17,2027,552.18,1,Active,High,High,0
665,43,M,Town,2017-05-05,1589,1164.28,0,Active,Very High,Low,1
666,43,M,Town,2016-01-19,1260,613.7,2,Active,High,Low,1
667,26,M,Village,2017-05-27,10715,809.87,2,Active,Very High,Very High,0
668,51,M,Village,2016-04-04,302,368.87,1,Active,Low,Very Low,2
669,26,F,,2016-04-24,6653,367.98,1,Active,Low,Very High,1
670,64,F,Town,2016-10-12,1644,367.29,0,Active,Low,High,1
671,13,F,Village,2015-10-26,14344,1053.02,1,Active,Very High,Very High,0
672,14,M,City,2015-07-17,1819,738.05,5,Active,Very High,High,0
673,63,M,City,2016-03-01,9416,876.47,0,Active,Very High,Very High,0
674,24,F,Town,2016-09-05,526,353.35,6,Active,Low,Low,2
675,39,F,Village,2015-09-30,9070,711.76,0,Active,Very High,Very High,0
676,41,M,Town,2015-08-29,286,338.73,8,Active,Low,Very Low,2
677,20,F,Town,2016-03-07,395,501.95,0,Active,High,Low,1
678,26,M,City,2016-03-02,10591,1141.94,2,Active,Very High,Very High,0
679,57,F,Town,2017-07-06,1313,621.62,1,Active,High,Low,1
680,24,M,City,2017-09-20,2396,440.99,1,Active,High,High,0
681,20,F,City,2015-08-22,3412,481.17,4,Active,High,Very High,0
682,63,M,Town,2015-05-10,10602,1174.95,1,Active,Very High,Very High,0
683,63,M,City,2016-06-28,8235,695.0,0,Active,High,Very High,0
684,27,M,Village,2015-11-07,277,328.72,3,Active,Low,Very Low,2
685,43,F,Village,2016-07-17,321,201.07,5,Active,Very Low,Very Low,2
686,57,M,Town,2015-01-02,7503,1616.34,1,Active,Very High,Very High,0
687,53,F,City,2016-10-29,237,125.67,14,Active,Very Low,Very Low,2
688,62,F,City,2017-03-19,1656,883.13,3,Active,Very High,High,0
689,36,F,City,2017-06-30,255,566.11,1,Active,High,Very Low,1
690,18,M,City,2015-06-06,1813,607.19,1,Active,High,High,0
691,55,M,,2017-02-28,2072,463.61,3,Active,High,High,0
692,14,F,Town,2016-01-15,2070,404.04,6,Active,Low,High,1
693,40,F,Town,2016-12-23,391,164.21,6,Active,Very Low,Low,2
694,62,F,,2017-06-06,326,255.68,12,Active,Very Low,Very Low,2
695,19,F,Town,2017-02-19,1634,746.71,1,Active,Very High,High,0
696,59,M,Town,2016-02-13,204,229.35,12,Active,Very Low,Very Low,2
697,13,M,City,2016-10-26,1933,846.35,5,Active,Very High,High,0
698,48,F,Town,2017-10-18,286,552.44,4,Active,High,Very Low,1
699,58,M,City,2016-07-04,372,191.96,7,Active,Very Low,Low,2
700,53,M,City,2015-11-23,2245,851.1,0,Active,Very High,High,0
701,17,M,Town,2016-11-23,9496,612.85,1,Active,High,Very High,0
702,55,M,Town,2017-03-29,2127,834.53,1,Active,Very High,High,0
703,34,F,,2015-10-13,433,237.3,1,Active,Very Low,Low,2
704,49,F,Town,2016-11-09,8830,1046.29,2,Active,Very High,Very High,0
705,55,M,City,2016-05-19,289,346.64,4,Active,Low,Very Low,2
706,50,F,Village,2016-04-16,271,503.34,4,Active,High,Very Low,1
707,10,M,Town,2015-06-14,1564,928.82,0,Active,Very High,Low,1
708,34,M,Town,2017-07-20,7579,904.8,0,Active,Very High,Very High,0
709,41,F,City,2017-04-06,451,322.86,0,Active,Low,Low,2
710,48,M,Town,2016-03-22,8465,448.06,11,Active,High,Very High,0
711,44,F,Town,2015-07-04,250,195.15,6,Active,Very Low,Very Low,2
712,63,M,Town,2015-07-31,1939,556.07,0,Active,High,High,0
713,21,M,City,2017-10-07,1337,413.61,3,Active,Low,Low,2
714,27,M,Town,2016-12-04,6789,686.95,0,Active,High,Very High,0
715,50,F,Town,2015-05-13,2938,607.99,1,Active,High,High,0
716,45,M,Town,2016-07-28,280,291.39,24,Silent Churn,Low,Very Low,3
717,50,F,Village,2017-07-20,11413,1194.23,0,Active,Very High,Very High,0
